whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,other vegetables,white bread,bottled water,chocolate,,,,,,,,,,,,,,,,,,,,,,,,
chicken,tropical fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,
fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,
packaged fruit/vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
butter milk,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,root vegetables,other vegetables,frozen dessert,rolls/buns,flour,sweet spreads,salty snack,waffles,candy,bathroom cleaner,,,,,,,,,,,,,,,,,,
beef,root vegetables,other vegetables,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,
processed cheese,bottled beer,liquor,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,rolls/buns,pastry,cat food,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,root vegetables,rolls/buns,brown bread,pastry,oil,napkins,newspapers,,,,,,,,,,,,,,,,,,,,,
hamburger meat,dessert,pickled vegetables,coffee,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,pork,citrus fruit,other vegetables,whole milk,rolls/buns,oil,bottled water,specialty chocolate,flower (seeds),,,,,,,,,,,,,,,,,,
berries,whole milk,flour,sugar,soda,,,,,,,,,,,,,,,,,,,,,,,,
kitchen utensil,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,butter,yogurt,brown bread,bottled water,soda,fruit/vegetable juice,long life bakery product,newspapers,,,,,,,,,,,,,,,,,,,,
frankfurter,whole milk,margarine,bottled water,soda,detergent,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,herbs,other vegetables,whole milk,curd,whipped/sour cream,rum,napkins,house keeping products,shopping bags,,,,,,,,,,,,,,,,,,,
hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,root vegetables,whole milk,butter,curd,domestic eggs,brown bread,flour,pickled vegetables,house keeping products,,,,,,,,,,,,,,,,,,,
chicken,citrus fruit,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,herbs,other vegetables,butter,whipped/sour cream,soda,dish cleaner,cleaner,,,,,,,,,,,,,,,,,,,,,
curd,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,
butter,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHT-milk,candy,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,rolls/buns,chocolate,candy,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,
ham,tropical fruit,ice cream,semi-finished bread,chocolate marshmallow,,,,,,,,,,,,,,,,,,,,,,,,
grapes,root vegetables,other vegetables,domestic eggs,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,tropical fruit,other vegetables,whole milk,soft cheese,frozen vegetables,chocolate,,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,processed cheese,rolls/buns,pickled vegetables,bottled water,liquor,shopping bags,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,other vegetables,whole milk,butter,curd,yogurt,sliced cheese,spread cheese,rolls/buns,semi-finished bread,,,,,,,,,,,,,,,,,,
turkey,yogurt,rolls/buns,pastry,margarine,bottled water,soda,fruit/vegetable juice,canned beer,,,,,,,,,,,,,,,,,,,,
sausage,pip fruit,other vegetables,yogurt,hard cheese,domestic eggs,rolls/buns,bottled water,newspapers,,,,,,,,,,,,,,,,,,,,
beverages,pastry,soda,misc. beverages,chocolate marshmallow,,,,,,,,,,,,,,,,,,,,,,,,
mayonnaise,tidbits,rolls/buns,bottled water,soda,cake bar,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,chocolate,specialty bar,napkins,,,,,,,,,,,,,,,,,,,,,,,,,
organic sausage,mustard,ready soups,soda,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,chicken,citrus fruit,root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,beef,other vegetables,butter,frozen fish,bottled water,napkins,,,,,,,,,,,,,,,,,,,,,,
whole milk,curd,yogurt,soft cheese,detergent,newspapers,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,rice,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,citrus fruit,pip fruit,dessert,butter milk,frozen vegetables,frozen meals,domestic eggs,white bread,brown bread,pastry,soda,salty snack,long life bakery product,napkins,shopping bags,,,,,,,,,,,,,
citrus fruit,rolls/buns,flour,margarine,sugar,mustard,cat food,soda,bottled beer,nut snack,newspapers,shopping bags,,,,,,,,,,,,,,,,,
tropical fruit,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pastry,coffee,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,
salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,beef,flour,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
processed cheese,soda,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,whole milk,dessert,margarine,chocolate marshmallow,,,,,,,,,,,,,,,,,,,,,,,,
meat,pork,other vegetables,whole milk,sliced cheese,pastry,sugar,Instant food products,kitchen towels,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,curd,frozen vegetables,domestic eggs,soups,soda,soap,hygiene articles,,,,,,,,,,,,,,,,,,,,,
frankfurter,processed cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,cream cheese,frozen fruits,frozen fish,domestic eggs,rolls/buns,margarine,cereals,pickled vegetables,canned fish,dog food,salty snack,specialty chocolate,dental care,kitchen towels,shopping bags,,,,,,,,,,,,,
pork,whole milk,soda,canned beer,salty snack,chewing gum,candy,,,,,,,,,,,,,,,,,,,,,,
root vegetables,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,beef,berries,root vegetables,other vegetables,whole milk,butter,sliced cheese,rolls/buns,white bread,brown bread,pastry,jam,soda,fruit/vegetable juice,syrup,chocolate,dish cleaner,dental care,napkins,newspapers,,,,,,,,
sausage,tropical fruit,berries,other vegetables,dessert,frozen fish,frozen potato products,red/blush wine,seasonal products,,,,,,,,,,,,,,,,,,,,
other vegetables,cream cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,ham,chicken,pork,root vegetables,other vegetables,dessert,cream cheese,rolls/buns,cat food,bottled water,shopping bags,,,,,,,,,,,,,,,,,
grapes,butter,rum,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,domestic eggs,bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,berries,root vegetables,other vegetables,butter,yogurt,UHT-milk,domestic eggs,margarine,bottled water,soda,salty snack,newspapers,,,,,,,,,,,,,,,,
tropical fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,salty snack,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,chicken,pip fruit,grapes,berries,root vegetables,onions,other vegetables,whole milk,butter,whipped/sour cream,ice cream,rolls/buns,margarine,mustard,ready soups,bottled water,canned beer,skin care,hygiene articles,,,,,,,,,
yogurt,white wine,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,chicken,other vegetables,whole milk,curd,semi-finished bread,candy,detergent,,,,,,,,,,,,,,,,,,,,
hamburger meat,frozen vegetables,frozen meals,domestic eggs,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,pork,curd,soda,long life bakery product,napkins,,,,,,,,,,,,,,,,,,,,,,
frankfurter,meat,pork,root vegetables,onions,whole milk,beverages,mayonnaise,soda,chocolate,,,,,,,,,,,,,,,,,,,
sausage,hamburger meat,other vegetables,yogurt,sliced cheese,brown bread,sugar,fruit/vegetable juice,canned beer,cleaner,bathroom cleaner,napkins,newspapers,,,,,,,,,,,,,,,,
pork,tropical fruit,pip fruit,root vegetables,frozen dessert,rolls/buns,margarine,seasonal products,napkins,dishes,,,,,,,,,,,,,,,,,,,
yogurt,bottled water,white wine,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,butter,rolls/buns,flower (seeds),,,,,,,,,,,,,,,,,,,,,,,,,
beef,herbs,other vegetables,whole milk,rice,,,,,,,,,,,,,,,,,,,,,,,,
pork,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,pickled vegetables,soda,fruit/vegetable juice,bottled beer,salty snack,,,,,,,,,,,,,,,,,,,,,,,
salty snack,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,chocolate marshmallow,,,,,,,,,,,,,,,,,,,,,,,,,,,
curd,yogurt,pastry,bottled water,fruit/vegetable juice,dishes,potted plants,,,,,,,,,,,,,,,,,,,,,,
frankfurter,ham,hamburger meat,other vegetables,margarine,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,
photo/film,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,beef,other vegetables,whole milk,domestic eggs,oil,sugar,jam,bottled water,potted plants,,,,,,,,,,,,,,,,,,,
pip fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sugar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,other vegetables,canned vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,tropical fruit,grapes,other vegetables,rolls/buns,white bread,soda,syrup,canned beer,long life bakery product,candy,rubbing alcohol,cling film/bags,,,,,,,,,,,,,,,,
red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,tropical fruit,pip fruit,nuts/prunes,other vegetables,frozen meals,margarine,newspapers,,,,,,,,,,,,,,,,,,,,,
misc. beverages,fruit/vegetable juice,canned beer,chewing gum,chocolate,shopping bags,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,fruit/vegetable juice,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,
spread cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,whipped/sour cream,pastry,margarine,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,other vegetables,whole milk,dessert,butter milk,yogurt,cream cheese,tidbits,frozen potato products,rolls/buns,white bread,mustard,fruit/vegetable juice,salty snack,long life bakery product,chocolate,specialty bar,napkins,,,,,,,,,,,
frankfurter,whole milk,frozen vegetables,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,
sliced cheese,frozen fish,margarine,bottled water,canned beer,,,,,,,,,,,,,,,,,,,,,,,,
sausage,root vegetables,soda,bottled beer,salty snack,popcorn,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,soft cheese,margarine,bottled water,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,
chicken,frozen vegetables,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,
cat food,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,butter milk,yogurt,whipped/sour cream,domestic eggs,pastry,popcorn,,,,,,,,,,,,,,,,,,,,,
sausage,other vegetables,whole milk,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,
cream cheese,chocolate marshmallow,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,whole milk,white bread,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,yogurt,pastry,coffee,waffles,chocolate,female sanitary products,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,whole milk,bottled water,soda,fruit/vegetable juice,bottled beer,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,tropical fruit,pip fruit,berries,other vegetables,whole milk,butter,curd,whipped/sour cream,cat food,salty snack,popcorn,potted plants,shopping bags,,,,,,,,,,,,,,,
shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen fish,liquor (appetizer),,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,UHT-milk,domestic eggs,rolls/buns,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,
sausage,other vegetables,whole milk,butter,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,
ham,whole milk,white bread,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,brown bread,margarine,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,pork,citrus fruit,tropical fruit,pip fruit,root vegetables,whole milk,butter,curd,yogurt,cream,sliced cheese,hard cheese,frozen vegetables,frozen fish,frozen potato products,brown bread,margarine,baking powder,cat food,pet care,soda,fruit/vegetable juice,nut snack,chocolate,female sanitary products,hygiene articles,napkins,house keeping products
tropical fruit,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,
domestic eggs,pastry,bottled beer,canned beer,long life bakery product,chocolate,candles,newspapers,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,frozen fish,brown bread,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,pip fruit,soft cheese,semi-finished bread,chewing gum,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,root vegetables,other vegetables,UHT-milk,domestic eggs,canned fruit,soda,waffles,candy,newspapers,,,,,,,,,,,,,,,,,,,
hamburger meat,tropical fruit,other vegetables,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,sugar,,,,,,,,,,,,,,,,,,,,,,,,,,,
butter,curd,yogurt,whipped/sour cream,margarine,salty snack,hygiene articles,,,,,,,,,,,,,,,,,,,,,,
semi-finished bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,domestic eggs,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,citrus fruit,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,whole milk,butter,butter milk,brown bread,pastry,,,,,,,,,,,,,,,,,,,,,,,
chicken,whole milk,butter,curd,domestic eggs,newspapers,,,,,,,,,,,,,,,,,,,,,,,
ham,pork,berries,root vegetables,oil,soda,bottled beer,salty snack,popcorn,newspapers,,,,,,,,,,,,,,,,,,,
pork,tropical fruit,grapes,onions,other vegetables,whole milk,yogurt,frozen vegetables,pet care,bottled water,seasonal products,,,,,,,,,,,,,,,,,,
beef,other vegetables,whole milk,brown bread,waffles,,,,,,,,,,,,,,,,,,,,,,,,
pork,pip fruit,grapes,other vegetables,whole milk,pastry,flour,oil,sugar,dog food,chocolate,,,,,,,,,,,,,,,,,,
dessert,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,yogurt,UHT-milk,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,hamburger meat,citrus fruit,tropical fruit,pip fruit,other vegetables,yogurt,rolls/buns,mustard,canned vegetables,cake bar,napkins,newspapers,,,,,,,,,,,,,,,,
chicken,pork,beef,hamburger meat,citrus fruit,other vegetables,packaged fruit/vegetables,whole milk,pastry,napkins,,,,,,,,,,,,,,,,,,,
tropical fruit,root vegetables,other vegetables,whole milk,processed cheese,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,yogurt,whipped/sour cream,baking powder,misc. beverages,sparkling wine,dish cleaner,,,,,,,,,,,,,,,,,,,,,
citrus fruit,beverages,domestic eggs,rolls/buns,bottled water,chewing gum,chocolate marshmallow,,,,,,,,,,,,,,,,,,,,,,
meat,pork,tropical fruit,berries,baking powder,canned fish,seasonal products,,,,,,,,,,,,,,,,,,,,,,
frankfurter,beef,other vegetables,whole milk,butter milk,yogurt,hard cheese,coffee,photo/film,,,,,,,,,,,,,,,,,,,,
pork,other vegetables,whole milk,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,
beef,whole milk,rolls/buns,white bread,margarine,newspapers,,,,,,,,,,,,,,,,,,,,,,,
whole milk,whipped/sour cream,rolls/buns,pickled vegetables,bottled water,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,whole milk,whipped/sour cream,rolls/buns,margarine,cling film/bags,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,condensed milk,white bread,sugar,coffee,soda,fruit/vegetable juice,bottled beer,shopping bags,,,,,,,,,,,,,,,,,,,
frankfurter,hamburger meat,other vegetables,pastry,dish cleaner,cling film/bags,kitchen towels,,,,,,,,,,,,,,,,,,,,,,
other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,abrasive cleaner,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,whole milk,butter milk,yogurt,margarine,baking powder,,,,,,,,,,,,,,,,,,,,,,,
pork,root vegetables,brown bread,bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,other vegetables,whole milk,butter,yogurt,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,pickled vegetables,chewing gum,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,chicken,pork,citrus fruit,berries,root vegetables,packaged fruit/vegetables,curd,yogurt,whipped/sour cream,frozen vegetables,,,,,,,,,,,,,,,,,,
other vegetables,yogurt,rolls/buns,salt,sparkling wine,napkins,,,,,,,,,,,,,,,,,,,,,,,
sausage,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,meat,root vegetables,other vegetables,whole milk,curd,yogurt,frozen vegetables,frozen meals,frozen fish,rolls/buns,jam,misc. beverages,candy,seasonal products,detergent,,,,,,,,,,,,,
ham,root vegetables,herbs,whole milk,curd,yogurt,hard cheese,rolls/buns,detergent,,,,,,,,,,,,,,,,,,,,
rolls/buns,bottled beer,brandy,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,pip fruit,UHT-milk,soups,sauces,cat food,newspapers,,,,,,,,,,,,,,,,,,,,,,
root vegetables,herbs,other vegetables,dessert,ice cream,cake bar,newspapers,shopping bags,,,,,,,,,,,,,,,,,,,,,
berries,other vegetables,semi-finished bread,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,soda,canned beer,male cosmetics,,,,,,,,,,,,,,,,,,,,,,,,,
pastry,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,pork,fish,tropical fruit,grapes,berries,other vegetables,whole milk,frozen vegetables,semi-finished bread,chocolate,detergent,kitchen utensil,candles,,,,,,,,,,,,,,,
meat,root vegetables,other vegetables,dessert,yogurt,whipped/sour cream,rolls/buns,potato products,soda,misc. beverages,napkins,photo/film,,,,,,,,,,,,,,,,,
sauces,red/blush wine,waffles,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,white bread,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,citrus fruit,tropical fruit,pip fruit,root vegetables,other vegetables,whole milk,brown bread,,,,,,,,,,,,,,,,,,,,,
yogurt,long life bakery product,photo/film,potted plants,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,pip fruit,onions,other vegetables,whole milk,butter milk,whipped/sour cream,cream cheese,domestic eggs,brown bread,shopping bags,,,,,,,,,,,,,,,,,,
berries,herbs,potted plants,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,chicken,pork,tropical fruit,pip fruit,root vegetables,whole milk,dessert,cream cheese,frozen vegetables,rolls/buns,white bread,cake bar,napkins,shopping bags,,,,,,,,,,,,,
citrus fruit,cream cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,root vegetables,whole milk,pastry,soda,waffles,candy,,,,,,,,,,,,,,,,,,,,,,
chicken,pork,beef,berries,other vegetables,whole milk,rolls/buns,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,pip fruit,whole milk,yogurt,rolls/buns,pastry,white wine,red/blush wine,hygiene articles,,,,,,,,,,,,,,,,,,,
chicken,tropical fruit,other vegetables,whole milk,dessert,frozen fish,mustard,pickled vegetables,,,,,,,,,,,,,,,,,,,,,
cleaner,female sanitary products,,,,,,,,,,,,,,,,,,,,,,,,,,,
herbs,other vegetables,whipped/sour cream,UHT-milk,domestic eggs,sweet spreads,specialty chocolate,decalcifier,napkins,,,,,,,,,,,,,,,,,,,,
liquor,house keeping products,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,rolls/buns,pastry,napkins,newspapers,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,meat,tropical fruit,whole milk,ice cream,salty snack,detergent,,,,,,,,,,,,,,,,,,,,,,
bottled water,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,hamburger meat,grapes,whipped/sour cream,frozen potato products,domestic eggs,oil,seasonal products,napkins,newspapers,,,,,,,,,,,,,,,,,,,
hamburger meat,onions,whole milk,frozen vegetables,bottled water,rum,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,soda,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,,,,,,,,,,,,,,,,,,,,,,,,,,,,
herbs,frozen vegetables,dog food,bottled water,bottled beer,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,
beef,citrus fruit,cream cheese,vinegar,margarine,,,,,,,,,,,,,,,,,,,,,,,,
butter,bottled water,detergent,soap,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,onions,rolls/buns,white bread,sugar,,,,,,,,,,,,,,,,,,,,,,,,
beef,citrus fruit,root vegetables,other vegetables,rolls/buns,sugar,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,
root vegetables,whole milk,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,ham,frozen dessert,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,other vegetables,yogurt,rolls/buns,pastry,margarine,sugar,waffles,chocolate,chocolate marshmallow,,,,,,,,,,,,,,,,,,,
sausage,other vegetables,whipped/sour cream,processed cheese,brown bread,,,,,,,,,,,,,,,,,,,,,,,,
sausage,root vegetables,onions,other vegetables,whole milk,butter milk,sliced cheese,curd cheese,frozen vegetables,rolls/buns,,,,,,,,,,,,,,,,,,,
whole milk,butter,yogurt,whipped/sour cream,domestic eggs,coffee,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,pip fruit,root vegetables,other vegetables,whole milk,dessert,yogurt,UHT-milk,baking powder,canned vegetables,waffles,,,,,,,,,,,,,,,,,,
other vegetables,bottled beer,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,curd,whipped/sour cream,UHT-milk,sugar,bottled beer,napkins,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,dessert,sliced cheese,hard cheese,cream cheese,pastry,margarine,sugar,ready soups,bottled water,soda,salty snack,newspapers,shopping bags,,,,,,,,,,,,,,
tropical fruit,pip fruit,yogurt,canned vegetables,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,
pastry,oil,margarine,,,,,,,,,,,,,,,,,,,,,,,,,,
ice cream,sugar,coffee,bottled water,soda,fruit/vegetable juice,shopping bags,,,,,,,,,,,,,,,,,,,,,,
whole milk,dessert,yogurt,margarine,newspapers,,,,,,,,,,,,,,,,,,,,,,,,
soda,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,yogurt,sliced cheese,cereals,bottled water,,,,,,,,,,,,,,,,,,,,,,,
sugar,bottled water,soda,fruit/vegetable juice,salty snack,popcorn,,,,,,,,,,,,,,,,,,,,,,,
chicken,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,chicken,root vegetables,other vegetables,whole milk,yogurt,sliced cheese,cream cheese,roll products,oil,margarine,artif. sweetener,detergent,shopping bags,,,,,,,,,,,,,,,
root vegetables,other vegetables,whole milk,butter,whipped/sour cream,soft cheese,rolls/buns,white bread,margarine,cocoa drinks,flower (seeds),,,,,,,,,,,,,,,,,,
ham,other vegetables,curd,whipped/sour cream,soft cheese,rolls/buns,long life bakery product,,,,,,,,,,,,,,,,,,,,,,
sausage,other vegetables,rolls/buns,oil,bottled beer,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,
seasonal products,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,pork,citrus fruit,tropical fruit,root vegetables,other vegetables,yogurt,frozen fish,fruit/vegetable juice,long life bakery product,female sanitary products,,,,,,,,,,,,,,,,,,
tropical fruit,butter milk,UHT-milk,condensed milk,brown bread,sugar,coffee,bottled water,soda,fruit/vegetable juice,syrup,bottled beer,house keeping products,shopping bags,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,ham,pork,beef,hamburger meat,tropical fruit,pip fruit,berries,other vegetables,curd,dessert,yogurt,sliced cheese,spread cheese,semi-finished bread,canned vegetables,bottled water,misc. beverages,syrup,waffles,chocolate,seasonal products,,,,,,,
frankfurter,rolls/buns,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,soda,bottled beer,waffles,chocolate,dishes,,,,,,,,,,,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,,,,,,,,,,,,,,,,,,,,,,,,,,,,
