citrus fruit,semi-finished bread,margarine,ready soups,Column 5,Column 6,Column 7,Column 8,Column 9,Column 10,Column 11,Column 12,Column 13,Column 14,Column 15,Column 16,Column 17,Column 18,Column 19,Column 20,Column 21,Column 22,Column 23,Column 24,Column 25,Column 26,Column 27,Column 28,Column 29,Column 30,Column 31,Column 32
other vegetables,soft cheese,specialty cheese,margarine,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,margarine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,yogurt,whipped/sour cream,meat spreads,instant coffee,soda,,,,,,,,,,,,,,,,,,,,,,,,,
ham,pork,citrus fruit,pip fruit,root vegetables,other vegetables,butter milk,beverages,sliced cheese,frozen vegetables,frozen fish,oil,margarine,canned vegetables,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ice cream,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ice cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,UHT-milk,hard cheese,spread cheese,brown bread,pastry,bottled water,seasonal products,shopping bags,,,,,,,,,,,,,,,,,,,,,,,
spread cheese,brown bread,canned beer,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,ham,rolls/buns,soda,white wine,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brown bread,sparkling wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,condensed milk,soda,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,waffles,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,root vegetables,herbs,whole milk,frozen vegetables,rolls/buns,sweet spreads,detergent,flower (seeds),,,,,,,,,,,,,,,,,,,,,,,
sausage,tropical fruit,cream cheese,pastry,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,whole milk,rolls/buns,cling film/bags,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,domestic eggs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,pip fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
onions,oil,dog food,bottled water,dish cleaner,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
onions,other vegetables,whole milk,yogurt,whipped/sour cream,tea,cleaner,bathroom cleaner,,,,,,,,,,,,,,,,,,,,,,,,
semi-finished bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
white wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,frozen meals,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
finished products,other vegetables,pet care,misc. beverages,chocolate,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
dog food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee,syrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,spread cheese,rolls/buns,white wine,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,dishes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,other vegetables,yogurt,rolls/buns,white bread,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,grapes,onions,other vegetables,whipped/sour cream,cream cheese,mayonnaise,frozen vegetables,ice cream,mustard,spices,preservation products,coffee,cocoa drinks,long life bakery product,waffles,chocolate,candy,dish cleaner,abrasive cleaner,hygiene articles,,,,,,,,,,,
male cosmetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,soda,fruit/vegetable juice,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,other vegetables,whipped/sour cream,frozen vegetables,cereals,cat food,fruit/vegetable juice,cake bar,specialty chocolate,specialty bar,napkins,newspapers,shopping bags,,,,,,,,,,,,,,,,,,,
meat,whole milk,domestic eggs,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,ham,curd,soda,cake bar,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
pastry,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned fish,canned beer,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,grapes,frozen meals,brown bread,bottled water,soda,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,herbs,whole milk,curd,frozen vegetables,frozen dessert,sweet spreads,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,pip fruit,whole milk,rolls/buns,brown bread,soda,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,soda,female sanitary products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,bottled beer,white wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,cream cheese,rolls/buns,margarine,specialty fat,soups,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,frozen vegetables,rolls/buns,soda,chewing gum,photo/film,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,whole milk,yogurt,cream cheese,rolls/buns,pudding powder,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,herbs,other vegetables,whipped/sour cream,oil,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
butter,yogurt,frozen vegetables,frozen potato products,pickled vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,citrus fruit,yogurt,condensed milk,frozen vegetables,spices,meat spreads,canned fish,,,,,,,,,,,,,,,,,,,,,,,,
sausage,hamburger meat,margarine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,butter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pastry,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen meals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
organic sausage,pork,root vegetables,curd,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,rolls/buns,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beverages,cream cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,yogurt,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,whole milk,rolls/buns,brown bread,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,sliced cheese,rolls/buns,bottled water,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curd cheese,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,other vegetables,margarine,photo/film,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,dessert,rolls/buns,soda,white wine,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,root vegetables,other vegetables,whole milk,butter milk,yogurt,whipped/sour cream,rolls/buns,flour,cat food,instant coffee,waffles,cling film/bags,newspapers,,,,,,,,,,,,,,,,,,
rolls/buns,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,bottled water,white wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,root vegetables,curd,yogurt,tea,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,other vegetables,whole milk,domestic eggs,margarine,pickled vegetables,bottled water,bottled beer,newspapers,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,beef,grapes,berries,root vegetables,other vegetables,packaged fruit/vegetables,yogurt,newspapers,,,,,,,,,,,,,,,,,,,,,,,
whole milk,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pasta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grapes,pastry,coffee,hair spray,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,hamburger meat,root vegetables,whole milk,yogurt,brown bread,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,yogurt,frozen fish,domestic eggs,white bread,margarine,fruit/vegetable juice,waffles,skin care,hygiene articles,,,,,,,,,,,,,,,,,,,,,,
sausage,tropical fruit,pip fruit,specialty cheese,ice cream,rolls/buns,soda,specialty chocolate,candy,shopping bags,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,whole milk,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whipped/sour cream,frozen vegetables,flour,flower (seeds),,,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,chocolate,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,rolls/buns,canned fish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,beef,root vegetables,other vegetables,UHT-milk,spread cheese,mayonnaise,domestic eggs,zwieback,toilet cleaner,newspapers,shopping bags,,,,,,,,,,,,,,,,,,,,
whole milk,curd,rolls/buns,bottled water,fruit/vegetable juice,soap,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,whole milk,yogurt,whipped/sour cream,frozen meals,rolls/buns,waffles,newspapers,photo/film,,,,,,,,,,,,,,,,,,,,,,,
sausage,bottled beer,liquor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
processed cheese,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cream cheese,rolls/buns,zwieback,dental care,napkins,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
jam,cocoa drinks,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beverages,rolls/buns,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,rolls/buns,cookware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,curd,whipped/sour cream,cream cheese,white bread,oil,sugar,baking powder,cat food,chocolate,cooking chocolate,,,,,,,,,,,,,,,,,,,,,
sparkling wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,misc. beverages,salty snack,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,other vegetables,yogurt,UHT-milk,rolls/buns,bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,,
chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grapes,liquor (appetizer),waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nuts/prunes,brandy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,other vegetables,rolls/buns,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,hamburger meat,whole milk,coffee,bottled water,bottled beer,waffles,chocolate,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,whole milk,yogurt,whipped/sour cream,cat food,specialty chocolate,female sanitary products,,,,,,,,,,,,,,,,,,,,,,,,,
processed cheese,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curd,dishes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,dessert,white bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen vegetables,frozen fish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,whole milk,curd,dessert,pastry,soda,misc. beverages,hygiene articles,shopping bags,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,yogurt,whipped/sour cream,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,long life bakery product,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,hard cheese,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,liquor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,pip fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,frozen vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen dessert,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,dishes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,whole milk,whipped/sour cream,domestic eggs,soda,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,butter,whipped/sour cream,processed cheese,frozen fruits,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,misc. beverages,waffles,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chewing gum,chocolate,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,chicken,citrus fruit,root vegetables,packaged fruit/vegetables,domestic eggs,brown bread,artif. sweetener,bottled water,waffles,napkins,,,,,,,,,,,,,,,,,,,,,
sausage,whole milk,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waffles,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
long life bakery product,detergent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
white wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
popcorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,pork,beef,tropical fruit,root vegetables,onions,other vegetables,UHT-milk,sliced cheese,mustard,ketchup,bottled water,soda,waffles,chocolate marshmallow,bathroom cleaner,napkins,newspapers,,,,,,,,,,,,,,
cat food,soda,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dog food,bottled water,liquor,dish cleaner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
butter milk,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prosecco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
packaged fruit/vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,whole milk,yogurt,processed cheese,frozen vegetables,rolls/buns,margarine,chocolate,,,,,,,,,,,,,,,,,,,,,,,,
pork,root vegetables,soda,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brandy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,brandy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,pork,tropical fruit,other vegetables,butter milk,UHT-milk,soda,,,,,,,,,,,,,,,,,,,,,,,,,
pork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen dessert,bottled water,soda,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,turkey,hamburger meat,citrus fruit,root vegetables,herbs,other vegetables,whole milk,curd,yogurt,rolls/buns,pastry,rice,baking powder,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,pip fruit,onions,other vegetables,whole milk,yogurt,frozen fish,long life bakery product,newspapers,potted plants,,,,,,,,,,,,,,,,,,,,,
margarine,candles,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,root vegetables,onions,herbs,other vegetables,whole milk,flour,soda,seasonal products,,,,,,,,,,,,,,,,,,,,,,,
processed cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
domestic eggs,white wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curd,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,meat,pork,grapes,root vegetables,whipped/sour cream,domestic eggs,,,,,,,,,,,,,,,,,,,,,,,,,
pork,whole milk,cream cheese,frozen fish,brown bread,sauces,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,pork,tropical fruit,curd cheese,cat food,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,canned fish,soda,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,tropical fruit,condensed milk,soda,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,
condensed milk,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,citrus fruit,whole milk,yogurt,rolls/buns,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,other vegetables,whole milk,yogurt,whipped/sour cream,frozen vegetables,margarine,newspapers,flower (seeds),,,,,,,,,,,,,,,,,,,,,,,
meat,root vegetables,other vegetables,whole milk,brown bread,pastry,artif. sweetener,newspapers,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,sliced cheese,rolls/buns,canned beer,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,citrus fruit,root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,citrus fruit,grapes,curd,rolls/buns,brown bread,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,sugar,cat food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spread cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,white bread,pasta,specialty vegetables,bottled water,soda,snack products,waffles,cake bar,candy,,,,,,,,,,,,,,,,,,,,,,
frankfurter,grapes,yogurt,cream cheese,frozen potato products,rolls/buns,meat spreads,bottled water,soda,chewing gum,,,,,,,,,,,,,,,,,,,,,,
yogurt,pet care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,butter,margarine,specialty fat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,beef,tropical fruit,root vegetables,other vegetables,whole milk,yogurt,whipped/sour cream,processed cheese,frozen vegetables,frozen dessert,rolls/buns,semi-finished bread,zwieback,margarine,sugar,Instant food products,canned fish,bottled water,bottled beer,snack products,waffles,chocolate marshmallow,hygiene articles,,,,,,,,
beverages,cake bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,whole milk,pastry,semi-finished bread,specialty chocolate,chocolate marshmallow,,,,,,,,,,,,,,,,,,,,,,,,,,
newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
processed cheese,bottled beer,liquor,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,pip fruit,root vegetables,other vegetables,whole milk,processed cheese,domestic eggs,brown bread,roll products,cat food,bottled beer,house keeping products,,,,,,,,,,,,,,,,,,,,
beef,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,pork,whole milk,whipped/sour cream,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,
hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,root vegetables,whole milk,butter,curd,domestic eggs,brown bread,flour,pickled vegetables,house keeping products,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,hard cheese,domestic eggs,soda,misc. beverages,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,grapes,berries,hard cheese,processed cheese,snack products,long life bakery product,waffles,female sanitary products,potted plants,shopping bags,,,,,,,,,,,,,,,,,,,,,
canned beer,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
butter,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,frozen vegetables,domestic eggs,soda,fruit/vegetable juice,napkins,potted plants,,,,,,,,,,,,,,,,,,,,,,,,,
UHT-milk,candy,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cream cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,rolls/buns,chocolate,candy,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,tropical fruit,ice cream,semi-finished bread,chocolate marshmallow,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,pastry,sugar,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,pip fruit,other vegetables,yogurt,hard cheese,domestic eggs,rolls/buns,bottled water,newspapers,,,,,,,,,,,,,,,,,,,,,,,
chicken,pork,beef,whole milk,curd,soft cheese,processed cheese,frozen potato products,rolls/buns,popcorn,,,,,,,,,,,,,,,,,,,,,,
canned beer,liquor (appetizer),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,curd,hard cheese,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,chicken,citrus fruit,root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,house keeping products,light bulbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,beef,other vegetables,butter,frozen fish,bottled water,napkins,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,curd,yogurt,soft cheese,detergent,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
beverages,popcorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,rice,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,rolls/buns,flour,margarine,sugar,mustard,cat food,soda,bottled beer,nut snack,newspapers,shopping bags,,,,,,,,,,,,,,,,,,,,
pastry,coffee,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,grapes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,white wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen meals,canned beer,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen meals,cat food,hair spray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,bottled water,soda,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grapes,popcorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,yogurt,frozen vegetables,brown bread,pastry,flour,bottled water,soda,fruit/vegetable juice,canned beer,long life bakery product,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,curd,frozen vegetables,domestic eggs,soups,soda,soap,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,meat,hamburger meat,berries,whole milk,butter,pasta,honey,coffee,fruit/vegetable juice,napkins,,,,,,,,,,,,,,,,,,,,,
bottled water,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,citrus fruit,berries,whole milk,yogurt,UHT-milk,specialty cheese,pastry,cake bar,seasonal products,detergent,potted plants,,,,,,,,,,,,,,,,,,,,
pork,whole milk,soda,canned beer,salty snack,chewing gum,candy,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,pasta,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,cream cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,finished products,fish,whole milk,white bread,pastry,oil,margarine,sugar,fruit/vegetable juice,cake bar,chocolate,,,,,,,,,,,,,,,,,,,
frankfurter,ham,chicken,pork,root vegetables,other vegetables,dessert,cream cheese,rolls/buns,cat food,bottled water,shopping bags,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,berries,root vegetables,other vegetables,butter,yogurt,UHT-milk,domestic eggs,margarine,bottled water,soda,salty snack,newspapers,,,,,,,,,,,,,,,,,,,
tropical fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fruit/vegetable juice,cake bar,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ice cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,white wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ice cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dishes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,pork,beef,other vegetables,whole milk,butter,whipped/sour cream,soft cheese,cream cheese,processed cheese,frozen vegetables,frozen fruits,pastry,sugar,soda,long life bakery product,waffles,chocolate marshmallow,candy,,,,,,,,,,,,,
pip fruit,chocolate marshmallow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,tropical fruit,root vegetables,herbs,whole milk,roll products,oil,,,,,,,,,,,,,,,,,,,,,,,,,
