age,job,marital,education,default,balance,housing,loan,contact,day,month,duration
29,blue-collar,single,secondary,no,482,no,yes,cellular,10,jul,1097
24,blue-collar,single,secondary,no,174,yes,yes,cellular,18,may,487
39,self-employed,married,tertiary,no,1047,no,no,unknown,6,jun,554
50,blue-collar,married,primary,no,4108,yes,no,cellular,7,aug,526
49,entrepreneur,divorced,unknown,yes,-701,yes,no,cellular,30,jul,988
45,management,single,tertiary,no,2048,yes,no,cellular,18,oct,310
38,entrepreneur,married,secondary,no,593,yes,yes,cellular,24,jul,1484
32,blue-collar,married,secondary,no,759,yes,no,cellular,9,apr,317
36,technician,single,tertiary,no,197,no,no,cellular,30,apr,260
39,admin.,married,secondary,no,607,yes,no,cellular,12,may,454
50,technician,divorced,secondary,no,-54,yes,yes,cellular,13,may,698
38,management,married,tertiary,no,1199,no,no,cellular,4,aug,178
35,entrepreneur,single,tertiary,no,145,yes,no,cellular,18,jul,799
35,unemployed,married,secondary,no,978,no,no,cellular,29,dec,1370
32,services,married,primary,no,228,yes,no,cellular,21,jul,1017
46,blue-collar,married,unknown,no,9328,yes,no,cellular,5,may,725
38,housemaid,divorced,secondary,no,70,no,no,cellular,27,oct,255
48,admin.,divorced,secondary,no,4099,no,no,cellular,2,apr,397
60,technician,single,primary,no,11262,no,no,cellular,26,aug,323
39,services,divorced,secondary,no,687,yes,no,cellular,9,jul,869
32,blue-collar,married,secondary,yes,-53,yes,no,cellular,16,apr,648
28,blue-collar,single,secondary,no,517,no,yes,cellular,8,jul,681
66,retired,married,tertiary,no,1948,no,no,cellular,28,jan,216
79,retired,married,primary,no,8556,no,no,telephone,18,jan,326
67,retired,married,tertiary,no,701,no,no,cellular,6,aug,254
30,management,married,tertiary,no,1221,yes,no,telephone,25,jul,279
41,management,married,primary,no,5310,yes,no,cellular,17,nov,984
30,technician,married,tertiary,no,569,no,no,cellular,27,aug,976
32,blue-collar,married,secondary,no,889,yes,no,cellular,10,sep,185
61,admin.,married,secondary,no,4608,no,no,cellular,12,mar,212
77,retired,married,tertiary,no,7802,no,no,telephone,4,may,421
53,admin.,married,secondary,no,1796,no,no,telephone,16,mar,295
46,admin.,married,secondary,no,22,no,no,cellular,26,aug,388
44,technician,single,secondary,no,244,yes,no,cellular,12,aug,1735
19,student,single,primary,no,103,no,no,cellular,10,jul,104
36,blue-collar,divorced,primary,no,-308,yes,no,cellular,12,may,725
52,technician,married,secondary,no,195,yes,no,cellular,18,feb,220
36,blue-collar,married,primary,no,1925,yes,no,cellular,20,apr,904
47,admin.,single,secondary,no,3696,no,no,cellular,12,jul,250
55,retired,divorced,secondary,no,1580,no,yes,unknown,19,jun,1007
41,blue-collar,married,secondary,yes,720,no,yes,cellular,24,jul,651
28,technician,single,secondary,no,227,no,no,cellular,30,apr,278
32,services,single,secondary,no,2881,no,no,cellular,2,jul,356
41,self-employed,married,tertiary,no,231,no,no,cellular,7,aug,352
73,retired,married,unknown,no,519,no,no,telephone,16,oct,434
30,management,single,tertiary,no,2,yes,yes,cellular,25,jul,1031
58,self-employed,divorced,tertiary,no,1382,no,no,unknown,9,jun,700
27,management,single,tertiary,no,703,yes,no,unknown,5,jun,590
39,management,married,tertiary,no,2763,yes,no,unknown,2,jun,526
46,self-employed,married,secondary,no,548,no,no,cellular,12,aug,1181
28,management,single,tertiary,no,0,yes,no,cellular,16,jul,767
38,technician,single,tertiary,no,25,yes,no,cellular,1,jun,232
28,services,single,secondary,no,168,no,no,cellular,1,jun,347
32,management,divorced,tertiary,no,874,no,no,cellular,12,aug,1282
59,retired,married,unknown,no,1033,no,no,unknown,11,jun,1199
35,self-employed,divorced,tertiary,no,1354,yes,no,unknown,23,may,736
50,management,married,tertiary,no,3463,no,yes,cellular,28,oct,96
36,technician,married,secondary,no,480,no,no,cellular,20,oct,213
30,admin.,single,tertiary,no,305,no,no,cellular,30,apr,633
55,retired,married,primary,no,3334,no,no,cellular,14,aug,632
48,management,married,tertiary,no,1167,yes,yes,cellular,1,jun,264
29,blue-collar,single,secondary,no,908,yes,no,unknown,20,jun,1663
34,management,married,tertiary,no,703,yes,no,cellular,14,apr,342
47,management,single,tertiary,no,4402,no,no,telephone,10,dec,805
47,blue-collar,married,secondary,no,1996,no,no,unknown,5,jun,761
32,admin.,single,secondary,no,678,yes,no,cellular,4,feb,1579
55,housemaid,divorced,primary,no,976,no,no,cellular,28,jun,345
46,management,divorced,tertiary,no,624,no,no,cellular,17,sep,336
41,admin.,single,secondary,no,1020,yes,no,unknown,19,may,882
72,retired,married,primary,no,763,no,no,cellular,24,apr,384
26,admin.,single,secondary,no,255,no,no,cellular,30,apr,457
35,management,married,tertiary,no,8,no,no,cellular,23,apr,93
27,student,single,tertiary,no,5291,no,no,cellular,12,nov,192
53,management,married,tertiary,no,15,no,no,cellular,20,aug,921
34,blue-collar,divorced,unknown,no,172,no,no,cellular,15,jun,177
33,technician,single,secondary,no,2085,no,no,cellular,9,feb,501
32,blue-collar,single,secondary,no,811,yes,no,cellular,14,may,563
47,blue-collar,divorced,primary,no,126,yes,no,unknown,3,jun,2456
33,management,single,tertiary,no,3143,no,no,cellular,29,jun,421
58,self-employed,married,primary,no,1013,yes,no,cellular,11,aug,206
34,blue-collar,single,secondary,no,215,no,no,cellular,3,mar,350
48,management,married,tertiary,no,1808,yes,no,cellular,26,feb,245
59,self-employed,married,tertiary,no,2013,no,no,cellular,19,feb,222
37,admin.,married,tertiary,no,3913,yes,no,cellular,27,apr,124
36,management,single,tertiary,no,2944,no,no,cellular,18,aug,882
49,blue-collar,married,secondary,no,-454,yes,no,cellular,14,may,558
27,management,married,tertiary,no,802,no,no,cellular,22,sep,569
42,technician,married,secondary,no,994,yes,no,cellular,11,aug,149
45,admin.,married,secondary,no,5346,yes,yes,unknown,21,oct,187
56,retired,married,secondary,no,1044,no,no,telephone,3,jul,353
55,blue-collar,divorced,secondary,no,1613,yes,no,cellular,3,apr,296
34,services,married,secondary,no,1337,no,no,cellular,17,dec,330
31,management,married,tertiary,no,1331,no,no,cellular,30,apr,297
48,management,married,tertiary,no,1147,no,no,cellular,5,aug,389
36,blue-collar,married,secondary,no,1049,yes,no,cellular,14,may,224
54,unknown,married,secondary,no,2206,no,no,cellular,12,nov,104
25,student,single,secondary,no,8,no,no,cellular,22,apr,107
33,blue-collar,married,secondary,no,661,yes,no,cellular,18,jul,968
28,student,single,secondary,no,153,no,no,cellular,23,jul,1124
38,management,single,tertiary,no,623,no,no,cellular,28,jun,297
46,admin.,married,secondary,no,556,yes,yes,unknown,15,may,646
57,retired,married,tertiary,no,0,yes,yes,unknown,28,may,648
60,management,divorced,tertiary,no,366,no,no,cellular,3,jun,593
44,admin.,married,secondary,no,205,no,no,cellular,3,nov,289
32,technician,single,tertiary,no,5514,no,no,cellular,22,apr,319
33,management,married,tertiary,no,273,yes,no,unknown,16,may,803
28,self-employed,single,tertiary,no,4579,no,no,cellular,12,jan,409
37,management,married,tertiary,no,5106,no,no,cellular,30,apr,244
31,technician,married,tertiary,no,636,yes,no,cellular,4,may,352
31,services,divorced,primary,no,459,yes,no,cellular,7,may,623
54,retired,divorced,tertiary,no,0,no,no,unknown,13,may,618
61,management,married,tertiary,no,6016,no,no,cellular,2,feb,670
49,technician,married,tertiary,no,3726,no,no,cellular,5,aug,875
75,retired,divorced,secondary,no,1341,no,no,cellular,18,dec,415
57,retired,married,secondary,no,1044,no,no,telephone,11,jan,585
54,unknown,married,unknown,no,895,no,no,cellular,7,oct,335
24,technician,married,secondary,no,556,yes,no,cellular,18,aug,460
41,management,divorced,tertiary,no,5037,no,no,cellular,23,apr,252
46,admin.,divorced,secondary,no,2232,no,no,cellular,13,feb,121
34,admin.,single,tertiary,no,18,yes,yes,cellular,30,apr,359
37,blue-collar,divorced,secondary,no,0,yes,no,cellular,21,apr,146
62,self-employed,divorced,tertiary,no,6,yes,no,cellular,13,oct,216
42,management,married,unknown,no,1519,no,no,cellular,19,oct,230
59,retired,married,primary,no,0,no,no,cellular,5,jun,493
49,management,married,secondary,no,1623,yes,no,cellular,19,nov,1081
73,retired,married,primary,no,279,no,no,cellular,28,jan,399
32,management,single,tertiary,no,311,no,no,unknown,12,may,757
27,admin.,married,secondary,no,710,yes,yes,cellular,6,may,653
47,technician,married,secondary,no,1233,yes,no,unknown,11,sep,91
29,blue-collar,single,secondary,no,-20,no,yes,cellular,21,jul,574
54,technician,married,tertiary,no,876,no,no,cellular,27,oct,269
46,admin.,married,secondary,no,368,no,no,cellular,20,aug,293
38,technician,married,tertiary,no,3234,no,no,cellular,18,nov,578
35,blue-collar,single,secondary,no,0,yes,no,cellular,16,apr,1174
38,services,single,secondary,no,2253,yes,no,cellular,13,may,937
71,retired,married,secondary,no,2850,no,no,cellular,17,feb,185
59,retired,single,secondary,no,351,yes,no,unknown,27,may,1063
32,services,married,secondary,no,38,yes,no,cellular,15,may,744
44,technician,single,secondary,no,1679,no,no,telephone,20,oct,718
56,housemaid,divorced,primary,yes,1238,no,no,unknown,5,jun,1558
32,technician,single,tertiary,no,4665,yes,no,unknown,21,may,860
31,management,married,tertiary,no,1224,yes,yes,cellular,24,jul,1441
45,services,single,primary,no,1893,yes,no,unknown,3,jun,1259
35,blue-collar,divorced,primary,no,1792,yes,no,cellular,31,jul,630
60,admin.,married,secondary,no,3735,no,no,cellular,22,dec,190
53,services,divorced,secondary,no,0,no,no,cellular,12,mar,80
59,technician,married,secondary,no,259,no,no,cellular,15,jun,415
43,technician,married,secondary,no,136,no,no,cellular,25,aug,363
46,technician,married,secondary,no,57,no,no,unknown,28,may,796
47,admin.,divorced,secondary,no,225,no,no,cellular,28,aug,1126
31,technician,single,secondary,no,2544,no,no,cellular,15,jul,252
33,technician,married,secondary,no,133,no,no,cellular,4,may,218
25,management,single,tertiary,no,808,no,no,cellular,18,sep,267
28,student,single,tertiary,no,1562,no,no,cellular,15,feb,659
32,blue-collar,married,primary,no,415,yes,no,unknown,2,jun,777
49,management,single,tertiary,no,151,yes,no,cellular,8,jul,97
33,admin.,married,secondary,no,95,yes,no,cellular,30,apr,335
39,self-employed,single,tertiary,no,426,no,no,unknown,18,jun,1029
53,blue-collar,married,primary,no,306,no,no,cellular,28,jul,388
52,blue-collar,divorced,primary,no,-191,yes,no,unknown,15,may,755
47,services,single,unknown,no,1784,no,no,cellular,19,oct,385
32,technician,single,secondary,no,0,no,no,cellular,18,aug,594
34,technician,single,secondary,no,16,no,no,cellular,13,aug,990
34,technician,divorced,tertiary,no,674,yes,no,cellular,7,aug,587
31,management,single,tertiary,no,3283,no,no,cellular,2,feb,258
35,management,single,tertiary,no,5958,yes,no,cellular,22,mar,215
53,entrepreneur,married,primary,no,27,yes,no,telephone,10,sep,230
32,blue-collar,single,secondary,no,118,yes,no,cellular,17,jul,1275
55,management,married,tertiary,no,-375,no,no,cellular,30,jul,814
48,management,married,secondary,no,4415,yes,no,cellular,8,apr,1032
34,technician,married,tertiary,no,197,no,no,cellular,20,aug,78
53,admin.,single,secondary,no,2398,yes,no,cellular,2,aug,317
40,admin.,single,secondary,no,100,yes,no,cellular,11,aug,221
49,housemaid,married,primary,no,889,no,no,telephone,7,jul,388
49,admin.,married,secondary,no,197,yes,no,cellular,13,apr,223
29,management,single,tertiary,no,1445,no,no,cellular,26,apr,328
36,technician,single,secondary,yes,12,no,no,cellular,12,aug,587
35,technician,married,secondary,no,0,yes,no,cellular,9,nov,524
57,blue-collar,married,secondary,no,2887,no,no,cellular,21,aug,819
52,management,single,tertiary,no,83,no,no,cellular,26,aug,1223
31,management,married,tertiary,no,156,no,no,cellular,13,aug,657
33,admin.,married,tertiary,no,79,yes,no,cellular,22,oct,249
54,management,married,tertiary,no,8295,no,no,cellular,5,jun,207
51,self-employed,married,secondary,no,95,yes,no,cellular,23,jul,1309
40,management,married,tertiary,no,0,no,no,cellular,10,nov,147
32,services,single,secondary,no,133,no,no,cellular,15,apr,171
34,admin.,married,secondary,no,247,no,no,cellular,8,oct,401
26,blue-collar,single,primary,no,-887,yes,no,cellular,18,may,827
39,technician,divorced,secondary,no,902,yes,no,cellular,10,feb,691
42,management,married,tertiary,no,1205,no,no,telephone,8,sep,376
40,management,single,tertiary,no,1361,no,no,cellular,29,jan,1473
28,student,single,tertiary,no,0,no,no,cellular,28,sep,294
43,technician,married,secondary,no,3285,yes,no,unknown,13,may,1721
48,housemaid,married,primary,no,7195,no,no,cellular,21,nov,609
50,unknown,married,primary,no,341,yes,yes,cellular,20,apr,670
28,self-employed,single,tertiary,no,442,no,no,cellular,19,jun,474
53,unemployed,married,primary,no,980,yes,no,cellular,3,dec,352
71,retired,married,primary,no,4657,no,no,cellular,16,feb,93
59,retired,married,secondary,no,0,no,no,unknown,5,jun,812
27,technician,single,secondary,no,489,yes,no,cellular,30,jul,356
27,student,single,secondary,no,213,no,no,cellular,27,mar,378
44,self-employed,single,tertiary,no,2734,yes,no,cellular,12,may,897
41,admin.,divorced,secondary,no,6046,yes,yes,telephone,15,mar,300
28,blue-collar,married,secondary,no,2788,yes,no,unknown,6,jun,369
44,technician,single,secondary,no,7138,no,no,cellular,8,aug,809
36,blue-collar,married,primary,no,1177,no,no,cellular,15,apr,330
44,management,married,primary,no,4758,yes,no,cellular,22,jul,712
74,retired,divorced,secondary,no,4079,no,no,cellular,19,oct,343
40,management,single,tertiary,no,0,yes,no,cellular,23,feb,228
34,technician,single,tertiary,no,925,yes,no,cellular,13,apr,709
59,management,married,primary,no,1727,no,no,telephone,25,may,500
51,retired,divorced,secondary,no,1679,no,no,cellular,12,aug,417
30,management,married,tertiary,no,1942,yes,yes,cellular,21,nov,436
33,self-employed,single,tertiary,no,61,no,no,cellular,19,aug,836
31,admin.,single,secondary,no,747,yes,no,unknown,26,may,543
48,technician,married,secondary,no,568,yes,no,cellular,2,sep,378
42,management,married,tertiary,no,2187,yes,no,cellular,17,nov,525
33,blue-collar,single,secondary,no,697,no,no,cellular,6,feb,860
28,admin.,single,secondary,no,4745,no,no,telephone,12,may,360
52,management,married,secondary,no,335,no,no,cellular,21,oct,411
33,management,married,tertiary,no,1412,yes,no,unknown,19,aug,480
62,retired,divorced,tertiary,no,0,no,no,cellular,13,nov,227
30,blue-collar,single,secondary,no,2145,yes,no,cellular,18,may,727
41,admin.,married,primary,no,-306,yes,no,unknown,15,may,500
61,self-employed,divorced,tertiary,no,6610,no,no,cellular,24,feb,481
47,housemaid,single,tertiary,no,3727,no,no,unknown,12,jun,993
49,technician,married,tertiary,no,523,yes,no,cellular,3,mar,152
62,management,married,tertiary,no,1859,no,no,telephone,6,aug,245
33,services,married,secondary,no,386,no,no,cellular,12,nov,253
40,services,married,secondary,no,1836,yes,no,cellular,12,may,750
28,blue-collar,single,secondary,no,-46,yes,no,cellular,1,sep,199
43,entrepreneur,married,secondary,no,104,yes,no,cellular,18,jul,635
23,entrepreneur,single,primary,no,4,yes,no,unknown,13,may,395
29,management,married,tertiary,no,199,yes,yes,unknown,7,may,1689
26,student,single,tertiary,no,294,no,no,cellular,5,mar,87
24,student,single,secondary,no,822,no,no,cellular,27,oct,184
48,blue-collar,married,secondary,no,480,yes,no,cellular,15,may,830
33,blue-collar,married,secondary,no,139,yes,yes,cellular,18,may,732
24,services,married,secondary,no,4500,yes,no,cellular,11,may,733
37,management,married,tertiary,no,238,no,no,cellular,3,feb,185
58,services,divorced,secondary,no,462,no,no,cellular,13,nov,495
35,admin.,single,secondary,no,0,yes,no,cellular,13,may,1073
32,blue-collar,married,secondary,no,1905,yes,no,cellular,16,jul,709
27,services,single,secondary,no,54,yes,no,unknown,28,may,543
69,retired,single,tertiary,no,2144,no,no,cellular,29,jul,417
37,technician,single,secondary,no,-242,yes,no,cellular,13,aug,1149
43,services,single,secondary,no,3403,yes,no,cellular,12,nov,707
26,unemployed,single,secondary,no,622,no,no,cellular,28,jan,1451
35,services,married,secondary,no,152,yes,no,unknown,2,jun,563
41,blue-collar,single,secondary,yes,-386,no,yes,cellular,20,nov,477
44,management,single,tertiary,no,5063,no,no,cellular,27,oct,418
32,services,single,secondary,no,152,yes,no,cellular,25,may,158
73,retired,married,primary,no,796,no,no,cellular,23,oct,427
51,technician,married,secondary,no,117,no,no,cellular,24,aug,467
60,self-employed,married,primary,no,362,no,yes,cellular,29,jul,816
74,retired,married,secondary,no,921,no,no,telephone,17,apr,394
23,technician,single,tertiary,no,1129,yes,no,unknown,28,may,806
22,student,single,secondary,no,2488,no,no,cellular,8,nov,449
