pctFgnImmig-3,pctFgnImmig-5,pctFgnImmig-8,pctFgnImmig-10,pctImmig-3,pctImmig-5,pctImmig-8,pctImmig-10,pctSpeakOnlyEng,pctNotSpeakEng,pctLargHousFam,pctLargHous,persPerOccupHous,persPerOwnOccup,persPerRenterOccup,pctPersOwnOccup,pctPopDenseHous,pctSmallHousUnits,medNumBedrm,houseVacant,pctHousOccup,pctHousOwnerOccup,pctVacantBoarded,pctVacant6up,medYrHousBuilt,pctHousWOphone,pctHousWOplumb,ownHousLowQ,ownHousMed,ownHousUperQ,ownHousQrange,rentLowQ,rentMed,rentUpperQ,rentQrange,medGrossRent,medRentpctHousInc,medOwnCostpct,medOwnCostPctWO,persEmergShelt,persHomeless,pctForeignBorn,pctBornStateResid,pctSameHouse-5,pctSameCounty-5,pctSameState-5,landArea,popDensity,pctUsePubTrans,pctOfficDrugUnit,class
30.37,42.72,55.34,62.35,2.47,3.48,4.51,5.08,88.85,0.92,4.01,2.26,2.35,2.54,2.18,50.9,4.91,52.33,2,2684,92.24,47.1,5.55,33.01,1969,5.89,0.45,47800,63800,88800,41000,222,305,411,189,383,33.2,19.5,12.1,35,7,8.15,43.16,34,55.72,81.04,36.1,2347.4,2.7,8.33,2
12.16,18.42,26.13,34.31,1.69,2.56,3.64,4.78,85.15,1.91,2.99,2.12,2.5,2.63,2.16,76.31,2.45,48.78,3,2910,90.1,72.6,0.24,24.54,1978,0.62,0.18,93300,130100,172900,79600,530,617,735,205,705,27.1,23.2,12.5,0,0,13.92,20.85,40.63,70.21,77.34,22.5,2959.4,0.87,8.33,1
16.98,28.33,37.78,49.76,7.3,12.18,16.24,21.4,30.17,20.56,27.89,24.14,4.13,4.06,4.25,59.01,37.49,60.31,2,565,96.71,60.12,5.66,16.46,1964,5.61,0.73,122900,151100,179500,56600,470,588,697,227,648,30.8,25.2,11.2,0,3,43,44.74,46.7,87.39,89.69,6.8,10147.8,4.11,0,2
19.41,24.33,30.97,40.64,0.52,0.65,0.82,1.08,94.51,0.62,4.64,3.05,2.45,2.59,2.27,59.14,2.57,53.2,2,1628,91.5,55.94,1.17,24.82,1955,11.94,0.14,37700,49200,68200,30500,251,333,392,141,388,24.4,17,12,58,9,2.66,61.84,48.86,81.37,86.17,17.8,2457,1,0,1
16.36,27.88,37.43,49.06,2.53,4.31,5.79,7.59,74.97,5.97,10.38,7.53,2.92,3.05,2.75,58.86,10.82,47.14,3,4777,94.05,56.27,2.43,18.88,1969,3.63,0.33,105200,134800,170300,65100,419,512,629,210,575,29.6,23.9,11.3,174,12,15.48,50.09,40.25,68.49,89.05,80.5,2814.4,1.58,2.1,2
13.23,17.9,22.57,27.53,1.18,1.59,2,2.45,84.37,2.22,4.17,3.05,2.69,2.89,2.27,72.28,1.84,46.17,3,600,94.97,67.13,0.83,44.17,1963,0.86,0,121400,143100,169100,47700,359,478,578,219,578,23.9,24.3,14.4,9,0,8.88,69.5,55.79,81.98,91.38,17,1803.3,0.75,0,1
8.1,10.82,14.43,19.39,0.55,0.74,0.98,1.32,85.63,1.13,7.51,6.07,3.08,3.11,2.99,73.77,5.16,34.62,3,474,95.5,73.04,13.92,40.08,1968,3.95,0.41,80200,92900,111500,31300,396,442,533,137,520,26.2,22.7,13.9,13,0,6.81,43.12,54.97,72.42,81.19,64,489.9,1.11,0,1
4.95,11.26,18.74,24.27,0.45,1.03,1.71,2.21,86.14,1.54,3.9,2.67,2.43,2.66,1.91,75.66,1.16,45.27,3,222,95.02,69.04,0.9,31.08,1956,0.47,0,159000,194700,246200,87200,458,620,803,345,696,24.7,22,15.3,0,9,9.12,69.03,61.09,74.91,95.72,2.9,3962.3,6.07,0,1
15.71,18.32,43.98,47.64,0.18,0.2,0.49,0.53,96.72,0.59,4.53,3.07,2.49,2.72,1.94,76.62,1.83,44.27,3,226,96.59,70.06,2.21,37.61,1956,3.22,0.54,46000,58500,73400,27400,212,288,375,163,339,25.6,17.6,12.9,0,0,1.12,83.32,56.77,84.06,94.69,12,1425.5,0.88,0,1
2.13,4.37,4.67,5.54,0.06,0.12,0.13,0.15,82.6,2.69,6.54,4.77,2.69,2.76,2.58,62.67,3.45,40.24,3,1346,95.11,61.08,6.09,44.87,1956,8.66,0.32,40600,52300,69800,29200,202,278,338,136,363,27.5,16.9,12.8,20,5,2.76,70.47,60.39,90.71,93.94,24.9,2859,0.71,0,1
6.47,9.71,10.93,12.94,0.18,0.27,0.3,0.36,94.6,0.57,4.22,2.72,2.36,2.51,2.15,61.7,1.66,49.08,3,1712,92.19,58.03,7.48,44.86,1953,9.14,0.34,28800,42300,65200,36400,199,257,310,111,336,25.3,17,12.9,30,0,2.75,74.51,52.23,84.27,94.21,28.9,1749.7,1.27,0,2
0,0,4.06,26.25,0,0,0.12,0.8,93.91,0.76,6.03,5.13,2.97,3,2.75,91.92,2.08,31.21,3,118,96.75,91.26,5.08,41.53,1969,1.31,0.14,56200,79500,112900,56700,288,347,438,150,431,21.3,17.2,13.9,0,0,3.06,78.22,64.24,93.07,96.45,36.9,283.4,0,0,1
12.55,20.16,27.83,41.66,7.58,12.18,16.81,25.16,18.47,31.34,7.1,4.96,2.64,2.72,2.62,23.32,14.99,79.82,2,1375,91.29,22.66,3.93,32.51,1946,7.31,1.25,127100,162000,199800,72700,272,394,575,303,439,25.4,26.3,15,0,2,60.4,23.33,56.82,81.55,83.21,1.1,36199.2,25.05,5,1
17.05,19.76,26.74,29.1,0.59,0.68,0.93,1.01,92.92,0.74,3.85,2.68,2.47,2.57,2.35,56.3,3.06,44.17,3,2073,93.46,54.17,4.63,32.71,1969,6.64,0.42,49400,67900,94900,45500,212,309,383,171,405,27.2,22.6,14,102,29,3.46,55.65,46.81,72.3,78.5,42.1,1799.7,1.22,1.82,2
12.14,17.83,22.93,28.52,2.42,3.55,4.57,5.68,70.58,4.87,3.71,2.81,2.61,2.7,2.46,64.47,2.16,44.94,3,183,97.36,62.35,0.55,30.05,1950,1.17,0.26,164900,185600,210100,45200,404,542,723,319,623,23.3,22.6,17.5,0,0,19.92,59.34,66.93,84.7,91.94,2.8,6408.4,4.69,0,1
10.59,22.07,27.7,35.81,0.44,0.92,1.16,1.5,92.01,0.68,3.64,2.76,2.64,2.68,2.5,81.57,1.31,28.01,3,915,81.3,80.47,0.98,24.04,1969,0.7,0.35,92300,124500,164200,71900,336,436,584,248,523,25.8,22.5,12.8,0,0,4.19,59.87,57.83,74.94,79.42,32.3,327.8,2.26,0,1
11.3,35.15,35.15,48.12,0.25,0.77,0.77,1.05,95.17,0.86,5.14,3.64,2.55,2.71,2.25,68.82,2.64,46.31,3,291,93.53,64.75,0.69,26.46,1956,7.49,0.51,41800,56700,83100,41300,233,301,364,131,401,24.2,17.1,12.5,21,0,2.18,69.04,51.7,84.47,92.01,9.8,1122.4,0.35,0,1
10.44,18.68,25.45,37.77,0.73,1.3,1.77,2.62,89.3,2.51,5.2,3.46,2.5,2.67,2.27,60.74,4.84,50.33,2,282,96.07,56.85,2.13,23.05,1972,6.45,0.46,61700,78500,99300,37600,283,359,439,156,426,26.8,18.5,11.5,58,2,6.95,56.45,42.5,71.65,84.74,8.7,2020,0.35,0,1
21.43,27.5,33.99,45.48,0.36,0.46,0.57,0.77,95.97,0.7,3.49,2.26,2.42,2.74,1.97,66.14,1.59,52.48,2,1741,95.76,58.45,1.67,26.13,1965,3.4,0.23,46000,59000,78100,32100,256,336,407,151,380,24.7,20,12.6,107,18,1.69,65.17,47.84,76.45,85.5,44.9,2213.7,0.56,2.99,1
5,5,5,10,0.03,0.03,0.03,0.06,98.13,0.58,2.16,1.47,2.3,2.36,2.2,64.92,1.27,48.32,3,477,92.13,63.34,1.26,38.36,1963,10.48,0.53,33700,47700,68800,35100,127,203,262,135,266,24.7,17.2,12.3,2,0,0.59,75.67,55.46,86.89,92.3,11.4,1186.2,0.12,0,1
10.52,15.5,21.23,27.07,0.18,0.27,0.37,0.47,96.17,0.41,5.02,4.03,2.87,2.93,2.71,74.48,2.78,30.99,3,3777,93.22,72.96,8.05,32.14,1975,4.18,0.44,68200,88200,117100,48900,299,399,489,190,494,26.7,23.9,13.1,5,0,1.75,58.1,48.07,67.38,86.38,352.9,430.6,1.03,4.6,1
7.82,22.1,35.91,44.11,0.12,0.33,0.54,0.66,96.3,0.8,3.76,2.63,2.46,2.52,2.38,55.83,2.47,49.89,3,1879,93.61,54.45,3.67,28.37,1965,7.17,0.25,45500,65200,94800,49300,190,279,366,176,390,24.4,21.7,13.7,104,0,1.49,70.77,50.62,80.22,89.43,44.6,1559.7,2.69,0,2
7.32,12.09,16.76,19.35,0.45,0.74,1.03,1.19,79.38,1.94,4.7,3.46,2.6,2.68,2.46,65.7,4.15,40.35,3,1492,87.54,63.74,1.88,39.08,1969,8.75,0.31,43900,58200,74200,30300,229,296,377,148,364,25.3,21.2,11.5,0,0,6.14,31.32,43.08,64.24,68.88,17.7,1557,0.09,0,1
6.24,8.5,12.68,20.01,0.55,0.75,1.12,1.76,85.67,1.39,1.74,1.11,2.36,2.6,1.91,72.43,0.59,57,2,530,92.54,65.85,0.38,21.32,1972,0.58,0.2,144600,178100,225400,80800,628,706,824,196,788,24.8,21.6,11.8,8,0,8.81,61.86,52.61,78.57,88.51,13.9,1187.3,2.42,0,1
14.02,16.93,19.84,25.13,0.3,0.36,0.42,0.53,93.16,0.62,4.84,3.96,2.93,2.78,3.01,31.71,4.2,48.56,3,272,93.87,33.4,1.84,14.34,1965,7.1,0,51500,64700,77000,25500,245,307,391,146,353,21.1,19.1,13.2,0,0,2.12,21.38,16.67,30.21,32.83,11,1626,0,0,1
9.5,10.86,12.44,12.44,0.28,0.32,0.36,0.36,82.53,1.1,2.69,1.87,2.52,2.73,2.17,68.3,1.07,49.46,3,848,87.58,63.15,3.89,71.34,1958,3.03,1.05,88500,112300,145800,57300,336,437,527,191,506,25.5,23,14.6,0,0,2.91,71.81,54.49,80.25,89.44,39.9,380.7,0.83,0,1
1.94,2.24,6.57,9.48,0.21,0.24,0.71,1.03,82.06,2.27,4.05,3.39,2.72,2.73,2.55,96.59,0.37,5.89,3,47,98.97,96.36,2.13,46.81,1965,0.13,0.37,87600,105600,124800,37200,340,429,624,284,498,22.5,17.2,12.2,0,0,10.86,77.25,77.89,94.2,97.47,5.2,2394.1,2.54,0,1
11.07,17.14,22.14,24.49,0.2,0.31,0.39,0.44,95.75,0.41,2.69,1.64,2.21,2.39,1.98,60.01,1.07,50.44,2,2805,90.02,55.46,3.21,48.81,1951,8.29,0.4,43400,66100,96700,53300,166,261,355,189,329,24.7,15.9,11.4,156,14,1.78,77.11,56.53,84.22,90.86,30.5,1876.5,5.26,10.13,2
7.58,9.67,18.3,29.84,0.64,0.81,1.54,2.51,90.39,0.66,3.96,3.22,2.78,2.88,2.15,89.73,0.15,12.2,4,158,95.5,86.72,0.63,53.16,1956,0,0,361600,497900,500001,138401,475,989,1001,526,1001,27.8,20.1,13.4,0,0,8.41,54.68,66.94,80.7,91.8,17.6,578.6,7.26,0,1
4.21,6.84,6.84,6.84,0.06,0.1,0.1,0.1,96.91,0.48,4.08,3.18,2.68,2.68,2.69,84.47,1.75,33.79,3,198,95.99,84.53,9.09,34.85,1959,3.56,0.2,32300,44000,62500,30200,241,294,355,114,373,24.9,16.2,12.3,0,0,1.48,52.03,60.51,83.48,88.91,39.1,328.5,0.24,0,1
28.5,36.9,36.9,38.42,0.56,0.72,0.72,0.75,96.65,0.09,3.3,2.27,2.52,2.72,2.27,59.76,1.53,47.35,3,523,93.17,55.35,0.96,26.58,1965,7.22,0.25,50700,68100,90900,40200,257,331,404,147,423,24,18.4,12.3,0,0,1.96,72.21,43.13,71.03,88.22,10.8,1852,0.35,0,1
3.67,5.01,7.18,7.18,0.17,0.23,0.32,0.32,92.54,0.67,4.06,3.01,2.58,2.55,2.72,82.86,1.49,26.22,3,3183,61.64,83.73,0.41,45.77,1974,2.27,0.4,104800,132300,169800,65000,439,584,672,233,732,29.6,29,16.6,0,0,4.48,63.11,57.22,81.36,94.25,49.3,270.3,0.92,0,1
20.59,24.71,31.76,31.76,0.22,0.26,0.34,0.34,97.41,0.42,4.32,3.26,2.71,2.9,2.32,72.56,1.71,40.57,3,188,96.91,67.91,1.06,19.68,1968,1.61,0.33,54100,64400,73300,19200,306,358,408,102,394,21.1,15.7,12,0,0,1.06,64.59,54.35,76.32,88.27,8.6,1858,2.96,0,2
9.46,9.46,9.46,9.46,0.04,0.04,0.04,0.04,98.09,0.26,5.45,3.69,2.49,2.48,2.5,62.23,3.71,42.94,3,1000,88.45,62.36,4,53.2,1957,8.54,0.95,31200,45700,70000,38800,99,169,274,175,277,28.2,21,15.6,0,0,0.38,79.54,61.25,87.63,92.11,13.7,1422.1,0.85,0,1
6.06,6.06,9.64,11.29,0.18,0.18,0.29,0.34,96.31,0.3,5.28,4.28,2.9,3,2.15,91.36,0.89,29.24,3,111,97.34,88.34,4.5,24.32,1961,0.62,0,159900,190300,240300,80400,414,643,825,411,710,24.2,22.8,12.3,0,0,3.02,80.21,67.37,87.98,96.43,13.7,873.9,2.55,0,1
21.41,32.66,45.77,61.06,6.24,9.51,13.33,17.78,62.28,12.03,13.33,10.22,3.1,2.95,3.35,59.82,14.63,46.72,3,775,97,62.77,3.74,13.16,1967,1.12,0.33,188400,226100,277600,89200,600,690,873,273,736,31.1,22.7,11.4,0,2,29.13,39.71,48.31,77.57,86.87,10.4,7508.5,2.04,0,1
0,14.53,36.32,41.88,0,0.28,0.71,0.82,87.27,1.74,5.47,3.69,2.45,2.46,2.42,67.2,4.54,54.42,2,795,85.22,66.86,5.53,59.25,1957,11.17,1.56,21200,35800,56600,35400,147,214,289,142,319,24.9,19.1,14.5,0,0,1.95,78.41,57.68,80.46,95.59,8.4,1436.2,0.29,0,2
9.32,13.78,17.59,23.01,0.75,1.12,1.42,1.86,92.46,1.2,2.75,1.92,2.41,2.57,2.08,71.47,2,40.76,3,317,97.55,66.99,0,20.5,1968,0.86,0.29,119100,160100,225000,105900,411,476,579,168,534,26.7,19.1,11.1,10,0,8.1,49.88,52.93,71.87,88.87,7.6,4064.5,5.89,0,1
8.13,8.9,16.52,19.74,0.28,0.31,0.58,0.69,91.8,0.76,3.91,2.53,2.3,2.44,2.1,62.68,0.86,46.03,3,1017,89.83,59.1,9.83,65.88,1948,5.77,1.11,28500,44100,66600,38100,124,186,263,139,262,27.9,15.9,12.8,21,0,3.5,67.93,59.05,85.42,88.77,8.4,2634.1,1.01,0,2
21.24,23.01,32.08,33.41,0.32,0.35,0.49,0.51,96.07,0.41,7.15,4.88,2.57,2.65,2.46,59.21,4.77,43.04,3,716,93.93,57.39,2.23,44.69,1965,9.6,0.94,41500,59200,90400,48900,149,243,346,197,367,25.8,18.9,13.4,18,1,1.52,75.73,55.09,83.5,90.02,15.3,1951.1,1.24,0,2
11.41,19.03,27.44,37.04,1.96,3.28,4.72,6.38,69.45,5.65,11.59,9.44,3.27,3.34,3.12,69.36,11.75,38.59,3,501,96.9,67.89,1,10.98,1976,2.26,0.43,139400,172200,208400,69000,498,605,696,198,656,30.2,25.2,12.5,0,0,17.22,56.77,43.8,60.7,93.11,17.7,3379.5,0.53,0,2
5.68,8.88,17.9,26.49,0.29,0.45,0.91,1.35,90.54,1.84,5.37,3.73,2.57,2.79,2.23,65.06,1.21,43.67,3,243,94.73,59.86,6.58,51.44,1939,5.89,0.59,27800,39000,54400,26600,205,266,324,119,325,24.3,18.4,13,0,0,5.08,85.96,54.56,79.36,95.29,5.2,2575.8,0.77,0,1
8.21,16.71,25.5,35.37,0.11,0.22,0.34,0.47,96.02,0.65,5.65,4.04,2.62,2.64,2.59,56.28,4.27,50.04,2,3542,91.62,55.87,7.65,39.16,1958,9.86,0.47,53800,67400,86400,32600,235,327,399,164,416,28.3,22.9,13.6,3,16,1.34,65.45,53.77,78.73,89.2,34.3,3026.2,3.49,6.76,2
4,5.92,6.75,10.35,0.64,0.95,1.08,1.66,70.78,5.55,3.37,2.59,2.7,2.85,2.22,80.85,1.41,37.77,3,234,96.75,76.7,0.85,53.42,1960,1.57,0.26,104000,128300,157900,53900,325,443,554,229,522,25.1,19.5,13.9,0,0,16.07,72.71,69.07,92.99,95.27,28.1,669.1,0.2,0,1
6.64,13.06,21.08,27.28,1.66,3.26,5.27,6.81,74.58,2.84,2.18,1.09,1.79,1.71,1.96,63.69,4.73,89.98,2,7663,69.1,66.78,1,40.79,1971,3.89,0.34,59300,76600,114300,55000,328,431,571,243,517,34.9,25,13,0,0,24.98,14.64,56.43,74.88,83.03,4.4,7115.7,3.73,0,2
13.3,14.16,27.9,31.33,0.28,0.29,0.58,0.65,97.09,0.69,2.73,2.03,2.53,2.68,2.27,67.78,1.32,42.81,3,367,92.29,64.04,0.27,14.44,1974,2.59,0.46,66300,82800,103700,37400,350,404,467,117,489,22.7,21,13.4,0,0,2.08,68.91,46,71.73,86.86,14.1,793,0.69,0,2
12.38,22.46,29.71,37.42,0.19,0.34,0.45,0.57,96.32,0.51,6.24,4.31,2.59,2.68,2.47,62.01,4.57,40.37,3,6668,91.3,60.08,7.84,31.51,1967,5.46,0.43,44100,62200,87900,43800,184,294,381,197,381,24.8,19.6,12.8,109,5,1.51,72.25,49.5,79.33,87.25,139.8,1338,1.54,3.5,2
13.19,18.03,29.87,36.17,1.23,1.68,2.78,3.36,87.81,1.18,4.14,3.26,2.88,3.24,2,79.95,1.31,30.3,3,312,95.69,71.06,0.64,26.92,1971,0.51,0.23,201400,255800,339100,137700,611,676,735,124,710,24.2,23.9,12.9,0,0,9.3,52.23,55.46,78.27,85.01,21.7,919.5,1.93,0,1
14.73,20.1,29.77,35.71,1.33,1.82,2.69,3.23,87.01,1.69,2.89,1.71,2.23,2.37,2.1,51.24,4.4,59.77,2,948,96.08,48.24,0.42,11.18,1964,1.5,0.34,134000,163700,197000,63000,466,552,672,206,594,30.1,22.8,10.7,0,0,9.04,43.11,44.48,80.68,88.37,9.6,5541.4,2.79,0,1
17.52,25.84,32.36,42.84,6.84,10.09,12.63,16.73,31.36,17.82,13.84,10.83,3.17,3.2,3.15,48.8,22.78,64.86,2,575,97,48.35,2.26,25.22,1962,2.98,0.7,163700,213600,281300,117600,469,574,665,196,623,31.3,23,11,0,0,39.04,48.13,54.89,88.03,90,8.6,6964.9,5.98,0,2
5.04,5.86,5.86,13.68,0.15,0.17,0.17,0.4,95.63,0.41,3.74,3.09,2.86,3.01,2.01,89.21,0.74,23.76,3,407,96.64,84.63,0.25,10.32,1968,0.29,0.07,81000,96700,119700,38700,510,575,645,135,631,20.9,20.9,12.7,0,0,2.89,79.09,62.05,72.57,93.7,38.2,880.1,0.76,0,1
10.93,42.62,53.55,57.38,0.2,0.78,0.98,1.05,95.97,0.7,3.45,2.23,2.3,2.41,2.16,57.37,2.58,49.06,3,287,92.33,54.7,1.74,45.99,1967,13.64,0.62,34900,49600,70600,35700,131,199,276,145,274,27.9,19,12.8,24,0,1.83,71.08,41.27,62.43,86.7,7.2,1397.8,0.62,0,1
9.13,16.91,28.62,32.95,0.56,1.04,1.75,2.02,91.46,0.65,3.78,2.67,2.57,2.84,1.93,77.78,0.9,43.98,3,753,92.51,70.39,0.93,47.41,1963,0.42,0.4,135600,166000,215200,79600,477,599,682,205,658,25.9,23.2,14.2,0,0,6.12,72.44,61.93,83.29,90.75,21.5,1124.1,0.54,0,1
1.23,2.18,5.03,10.03,0.14,0.25,0.58,1.16,76.85,4.18,3.6,2.84,2.73,2.88,2.12,84.49,1.22,32.77,3,799,92,80.04,1.38,57.32,1964,0.89,0.38,114700,149100,196400,81700,182,320,521,339,380,28,22.3,13.8,0,0,11.6,74.24,62.78,87.96,95.97,63.7,427.4,0.78,0,1
10.32,15.72,19.68,28.49,0.96,1.47,1.84,2.66,91.26,0.48,4.26,3.31,2.72,2.84,2.26,82.78,0.4,17.99,4,354,94.84,79.24,0.28,48.02,1959,0.52,0.45,400500,500001,500001,99501,714,1001,1001,287,1001,24.4,22.5,13.3,0,0,9.34,26.78,59.86,79.97,80.96,22.9,779.2,17.42,0,1
0,0,0,9.03,0,0,0,0.16,94.56,0.83,16.35,13.15,3.14,3.31,2.66,78.8,3.85,29.02,3,275,94.72,74.9,1.82,37.82,1962,3.29,0.13,54600,66300,81600,27000,204,270,333,129,353,19.2,16.8,11.6,20,0,1.77,68.58,60.89,83.74,92.67,12.9,1211.2,0.66,0,1
17.46,22.84,31.47,36.21,0.27,0.35,0.48,0.55,96.7,0.79,2.97,2.05,2.41,2.56,2.23,58.41,2.31,49.64,3,1054,91.92,55.06,0.28,19.92,1969,8.66,0.37,41500,60900,85400,43900,178,247,314,136,319,24.8,20,12.9,2,0,1.53,63.19,47.33,77.47,84.41,20.5,1477.2,0.05,0,2
21.1,31.46,39.57,52.06,3.96,5.9,7.42,9.76,69.34,11.27,9.71,6.72,2.74,2.56,2.97,52.86,12.04,62.07,2,505,90.75,56.52,0.59,24.16,1972,3.17,0.44,239100,284400,348400,109300,537,707,902,365,759,30.6,26.6,11.5,67,0,18.75,49.81,46.04,76.28,88.04,2.8,4902.6,2.94,0,1
13.08,24.21,35.89,44.78,3.45,6.4,9.48,11.83,52.85,16.42,15.8,11.97,3.21,3.12,3.28,44.98,22.21,58.77,2,1217,96.48,46.25,0.99,14.05,1970,3.97,0.73,132400,161500,194000,61600,434,528,647,213,580,28.3,24.4,11.2,68,86,26.42,49.63,41.54,79.66,89.25,19.3,5637.3,2.28,8.33,2
17.81,23.39,36.27,48.28,0.75,0.98,1.52,2.02,90.64,0.6,3.81,3.16,2.92,2.96,2.74,81.79,2.85,19.75,3,417,90.1,80.61,0.96,20.38,1987,3.16,0.52,78800,92800,113800,35000,357,484,565,208,570,28.2,23.8,12.1,0,0,4.19,33.19,20.73,38.17,65.39,13.9,801,0,0,2
28.55,42.21,48.43,55.56,10.99,16.24,18.64,21.38,52.64,10.7,4.37,2.98,2.52,2.87,2.29,43.87,6.77,64.29,2,272,95.5,38.43,0.37,41.18,1957,0.83,0,172800,208500,249900,77100,500,649,846,346,711,27.5,24.8,14.7,0,0,38.48,38.02,55.44,71.13,76.96,1.3,11613.9,16.57,0,1
25.23,35.91,52.33,59.47,3.81,5.42,7.89,8.97,82.59,1.53,1.83,0.95,2.08,2.53,1.79,47.77,1.98,76.88,2,929,88.02,39.34,0.22,22.82,1982,0.53,0.19,157500,211100,271500,114000,603,647,731,128,727,23.8,25.6,14.3,0,0,15.08,38.77,22.34,41.09,65.59,12.4,1141.9,9.49,0,1
13.54,17.6,22.14,27.9,0.24,0.31,0.39,0.49,92.48,0.62,7.11,4.87,2.61,2.69,2.51,59.24,4.17,47.02,3,1807,93.54,57.55,13.12,46.93,1944,9.02,0.82,22500,32800,44500,22000,208,267,323,115,343,35.1,17,14.8,38,1,1.77,74.5,58.48,89.99,94.47,18.1,3846.4,1.63,9.84,1
12.34,20.29,31.66,40.52,2.23,3.67,5.73,7.34,75.03,2.48,9.13,6.77,2.85,2.95,2.68,64.16,9.25,47.35,3,2519,93.69,61.88,2.02,26.36,1965,3.05,0.22,105900,140600,186200,80300,383,511,629,246,578,28,25.5,12.1,47,9,18.1,46.72,43.03,65.04,86.92,31.3,3488.3,3.7,11.45,2
12.04,13.27,26.54,39.56,0.47,0.51,1.03,1.53,71.16,4.49,6.5,4.79,2.73,2.66,2.83,60.48,7.94,49.96,3,331,91.99,61.97,4.53,57.4,1960,12.15,1.16,30100,47400,71300,41200,177,236,304,127,317,25.5,20.1,13.7,0,0,3.88,87.16,54.85,90.03,98.19,5.9,1777.9,0,0,2
19.79,27.97,36.57,46.02,1.81,2.56,3.34,4.21,85.62,2.71,7.29,5.43,2.83,2.89,2.72,64.36,6.6,40.64,3,3316,90.84,62.94,1.72,18.06,1980,2.46,0.48,107100,133700,163700,56600,448,542,649,201,610,27.6,24.4,11.7,49,0,9.15,50.43,32.03,74.4,86.2,92,1057.6,1.04,0,2
21.21,27.61,31.65,36.2,0.77,1,1.14,1.31,81.59,2.6,7.85,5.87,2.83,2.77,2.91,57.72,7.91,53.73,2,672,89.52,58.9,4.46,48.21,1959,9.68,0.9,45900,56800,69000,23100,256,335,405,149,408,32.9,22.6,13.5,39,0,3.61,60.85,54.75,82.23,93,20.7,795.8,3.77,0,2
8.88,14.58,18.91,28.93,0.22,0.37,0.47,0.73,96.25,0.58,4.28,2.76,2.34,2.4,2.28,55.05,3.51,57.1,2,335,95.52,53.72,1.79,30.45,1964,6.96,0.59,52000,66600,87700,35700,268,332,394,126,403,31.5,22.8,14.1,79,0,2.51,34.52,37.92,72.84,81.33,6.7,2614.8,0,0,1
10.8,18.58,25.25,39.06,1.82,3.13,4.25,6.58,17.83,18.4,19.12,15.7,3.48,3.46,3.51,66.89,22.87,58.49,2,784,88.02,67.22,10.59,40.43,1967,23.63,2.71,20100,30000,44000,23900,104,193,275,171,244,27.2,20.7,12.2,0,0,16.84,70.93,64.36,88.43,94.4,9.4,2144.6,0.32,0,1
0,5.16,6.74,10.11,0,0.26,0.35,0.52,93.88,0.84,5.96,4.42,2.76,3.01,2.04,81.5,0.76,34.97,3,184,97.29,74.91,5.43,35.33,1962,0,0,167800,204100,262800,95000,305,620,743,438,690,24,20.2,12.8,0,0,5.13,82.1,69.85,86.35,95.53,19.6,944.5,9.12,0,1
7.57,7.57,7.57,13.88,0.17,0.17,0.17,0.31,93.11,0.42,3.72,3.11,2.81,2.88,2.09,93.36,0.7,16.31,3,92,98.19,91.09,1.09,53.26,1958,1.01,0.16,56600,73900,101800,45200,260,316,378,118,396,22.6,20.5,12.6,0,0,2.27,78.11,70.62,92.64,95.51,21.9,639.9,0,0,1
18.84,24.38,38.87,41.35,0.18,0.23,0.36,0.38,96.85,0.55,3.22,2.07,2.3,2.47,2.06,63.31,2.05,59.88,2,5240,90.99,58.98,4.83,44.58,1952,6.69,0.23,33300,45500,62000,28700,202,264,336,134,340,25.8,17.9,12.8,79,4,0.93,69.11,53.99,85.31,91.43,42.2,2993.9,1.64,3.29,2
14.06,33.87,43.66,56.99,0.75,1.81,2.33,3.04,90.06,2.54,6.29,4.16,2.49,2.6,2.36,55.24,5.55,52.75,2,3479,89.41,52.8,3.85,43.49,1966,9.56,0.51,38500,60000,89300,50800,225,300,374,149,366,26.9,18.8,13.2,10,4,5.34,72.84,48.43,77.43,92.79,41.1,1836.7,0.33,4.35,2
16.66,24.82,32.79,46.56,4.29,6.38,8.44,11.98,67.55,7.6,5.49,3.31,2.36,2.53,2.22,48.89,9.74,73.03,2,1941,95.29,45.7,1.24,21.17,1953,1.5,0.58,209400,262500,340800,131400,506,612,762,256,677,28.4,24.1,11.5,46,1,25.73,39.46,48,83.78,87.55,18,5210.5,3.23,5.48,1
4.01,7.41,9.26,16.05,0.03,0.05,0.07,0.12,97.67,0.39,3.7,2.49,2.44,2.56,2.28,59.6,1.46,48.85,3,1165,93.86,56.75,1.89,35.02,1955,7.37,0.46,36600,49500,68900,32300,204,269,347,143,351,26.5,17.1,12.2,1,0,0.73,80.08,51.69,86,93.12,18.7,2376.3,0.49,0,2
14.67,29.12,36.34,48.76,0.38,0.75,0.94,1.26,90.55,1.18,7.08,4.66,2.48,2.49,2.47,51.18,8.22,59.78,2,1371,82.83,50.98,12.04,56.46,1957,10.7,0.81,40200,52200,69600,29400,188,257,313,125,340,34.4,21,12.5,0,0,2.57,81.35,55.97,85.26,95.44,3.6,4722.3,3.82,0,2
